"","y","x","expert","NDAI","SD","CORR","DF","CF","BF","AF","AN"
"1",375,66,-1,-0.413434838444444,2.31422712222222,0.108797361111111,273.269722222222,259.9149,249.824606666667,233.723852222222,219.516248888889
"2",378,66,-1,-0.741963613333333,2.30495898888889,0.0991053438888889,270.297668888889,256.939911111111,249.000183333333,234.359362222222,220.997317777778
"3",381,66,-1,-0.526451964555556,1.13095145,0.0894660494444444,265.86462,255.485067777778,249.132904444444,235.144184444444,222.338984444444
"4",312,69,1,2.58261674444444,11.4810892444444,0.250900176666667,289.210724444444,241.777841111111,207.971635555556,184.747544444444,177.815796666667
"5",315,69,1,2.59336047777778,12.0632852222222,0.220336815555556,294.336015555556,252.343634444444,221.61463,198.244713333333,190.706622222222
"6",318,69,1,2.77400016666667,10.8964588222222,0.235645925555556,307.02401,258.817014444444,222.768723333333,199.704381111111,190.30953
"7",321,69,1,2.60023297777778,11.2712390111111,0.195822692222222,299.628014444444,254.872031111111,227.738814444444,208.491812222222,198.727966666667
"8",324,69,1,2.76319464444444,11.1019944777778,0.20843126,304.367713333333,258.511426666667,228.966756666667,208.193995555556,198.653846666667
"9",327,69,1,2.9779778,15.3752101111111,0.201059406666667,296.480431111111,253.72249,226.708891111111,207.32221,198.506144444444
"10",330,69,1,2.97472541111111,20.2585706666667,0.172751525555556,292.895347777778,251.593064444444,229.945575555556,214.227466666667,206.260706666667
"11",333,69,1,2.98073493333333,19.6050131111111,0.17033079,294.965111111111,258.363458888889,232.303253333333,213.947304444444,203.120345555556
"12",336,69,1,2.88708311111111,18.1974905555556,0.176102304444444,296.256194444444,255.039803333333,235.207334444444,217.888536666667,207.221595555556
"13",354,69,-1,0.726168888888889,5.38961033333333,0.118209505555556,273.89587,261.110466666667,246.804658888889,230.763312222222,215.570996666667
"14",357,69,-1,0.538193057777778,4.46828476666667,0.11879768,274.207061111111,283.464108888889,247.277746666667,230.451844444444,215.7452
"15",360,69,-1,0.0136617133333333,4.52479536666667,0.115615561111111,271.876678888889,297.174007777778,250.37663,231.350386666667,215.658767777778
"16",363,69,-1,-0.438945679,2.76291514444444,0.118398607777778,275.303087777778,283.012435555556,250.21528,231.780927777778,216.662471111111
"17",366,69,-1,-0.168512337744444,1.95354662222222,0.113972675555556,273.349463333333,261.87415,248.880036666667,231.805282222222,216.889648888889
"18",369,69,-1,0.361869639333333,1.11513268666667,0.110930093333333,272.774698888889,259.335316666667,248.601484444444,232.33884,218.857727777778
"19",372,69,-1,0.238585088888889,0.964184652222222,0.108920077777778,272.184671111111,259.09048,249.846012222222,233.666055555556,219.053326666667
"20",375,69,-1,-0.600277532222222,1.08184894222222,0.102762470222222,270.295264444444,256.816825555556,248.344068888889,233.471787777778,219.964451111111
"21",378,69,-1,-0.166957767777778,0.952357964444444,0.0949066993333333,267.254986666667,255.487737777778,248.542077777778,234.331533333333,221.153055555556
"22",381,69,-1,-0.300638438666667,0.720751852222222,0.0880579022222222,265.985566666667,256.054213333333,250.065164444444,236.073496666667,223.154576666667
"23",3,72,1,2.46212875555556,5.03151348888889,0.542232245555556,229.701807777778,197.699377777778,133.271472222222,95.0209732222222,68.6624116666667
"24",6,72,1,2.40471736666667,5.95617711111111,0.622652727777778,236.580837777778,163.239733333333,103.196712777778,64.3371954444444,56.9741054444444
"25",9,72,1,3.46454687777778,7.42380422222222,0.385252957777778,234.40003,151.803491111111,111.077577,105.002901,105.701561222222
"26",12,72,1,2.92321095555556,7.32231414444444,0.395282217777778,225.183932222222,154.347404444444,122.022272444444,101.767552666667,100.11469
"27",15,72,1,3.31825968888889,7.17576201111111,0.29962566,213.789966666667,153.635361111111,141.754131111111,126.947408222222,116.457876333333
